position,solo_tackle,assist_tackle,sack,safety,interception,def_touchdown,fumble_forced,games_played_season,dpoy,allpro
4,13,11,3,0,0,0,0,0,0,0
12,56,49,0,0,4,2,1,8,0,0
1,5,3,0,0,0,0,0,4,0,0
1,1,0,0,0,1,0,0,4,0,0
4,6,9,3,0,0,0,0,6,0,0
12,1,1,0,0,0,0,0,11,0,0
8,5,13,0,0,0,0,0,0,0,0
4,14,12,10,0,0,0,0,1,0,0
3,18,10,15,0,2,0,0,6,0,0
8,31,19,0,0,0,0,0,10,0,0
12,38,12,4,0,0,0,0,12,0,0
4,28,19,11,0,0,0,2,5,0,0
1,44,19,0,0,0,0,0,5,0,0
8,37,25,3,0,0,0,4,2,0,0
3,37,20,19,0,0,0,0,1,0,0
12,1,4,0,0,0,0,0,9,0,0
1,41,9,0,0,2,0,0,15,0,0
8,49,27,0,0,0,0,2,3,0,0
1,20,6,0,0,4,0,0,8,0,0
12,46,12,0,0,2,0,0,5,0,0
8,63,40,11,0,2,0,6,6,0,0
3,21,21,21,0,0,0,0,4,0,0
3,39,8,28,0,0,0,4,1,0,0
1,3,0,0,0,0,0,0,11,0,0
3,64,23,37,0,3,0,6,0,0,0
4,23,16,11,0,0,0,0,7,0,0
8,5,1,0,0,0,0,0,10,0,0
1,11,3,0,0,0,0,1,0,0,0
1,2,1,0,0,0,0,0,10,0,0
1,25,6,0,0,2,0,4,10,0,0
4,6,10,0,0,0,0,0,5,0,0
4,29,17,18,0,1,0,0,0,0,0
1,1,0,0,0,0,0,0,2,0,0
4,6,8,0,0,0,0,0,0,0,0
4,7,12,0,0,0,0,0,0,0,0
12,83,28,11,0,6,0,2,0,0,0
1,25,16,0,0,0,0,0,8,0,0
1,5,0,0,0,0,0,0,6,0,0
12,3,0,0,0,0,0,0,2,0,0
12,42,30,0,0,4,2,0,6,0,0
3,17,5,4,0,0,0,0,0,0,0
3,26,11,22,0,0,0,0,0,0,0
8,11,9,0,0,0,0,0,14,0,0
4,19,5,8,0,0,0,0,4,0,0
3,18,12,11,0,0,0,0,7,0,0
3,16,10,15,0,0,0,0,7,0,0
4,1,0,0,0,0,0,0,5,0,0
1,1,0,0,0,2,0,0,13,0,0
4,52,20,24,0,0,0,3,0,0,0
1,45,11,0,0,4,2,0,7,0,0
4,24,24,6,0,1,0,3,0,0,0
3,64,14,28,0,0,0,8,1,0,0
3,63,25,35,0,4,0,16,0,0,0
12,70,22,0,0,2,0,0,5,0,0
3,32,16,17,0,2,0,8,0,0,0
1,12,3,0,0,4,0,0,10,0,0
4,34,32,0,0,0,0,0,5,0,0
12,45,21,0,0,0,0,2,0,0,0
1,53,10,0,0,6,0,0,12,0,0
3,49,18,18,0,2,0,0,1,0,0
4,60,24,18,0,2,2,8,5,0,0
3,19,6,4,0,0,1,9,0,0,0
3,24,10,23,0,0,0,0,3,0,0
4,6,2,4,0,0,0,0,2,0,0
3,14,9,13,0,0,0,3,0,0,0
4,58,22,30,0,0,0,4,0,0,0
1,24,7,4,0,0,0,1,0,0,0
4,41,36,18,0,4,0,0,0,0,1
3,1,0,0,0,1,0,0,8,0,0
3,15,12,6,0,0,0,4,8,0,0
8,5,1,4,0,0,0,0,0,0,0
12,3,0,0,0,0,0,0,12,0,0
3,40,15,35,10,1,0,4,0,0,0
3,9,7,0,0,0,0,0,8,0,0
3,11,11,7,0,0,0,0,1,0,0
8,74,30,8,0,2,0,2,0,0,0
1,51,16,0,0,0,0,2,1,0,0
1,18,3,0,0,2,0,0,11,0,0
8,37,11,12,0,0,0,1,0,0,0
4,35,32,8,0,0,0,0,2,0,0
8,49,30,4,0,2,0,2,0,0,0
1,28,14,3,0,2,0,0,4,0,0
8,56,51,3,0,0,0,0,9,0,0
3,35,14,20,0,0,0,1,0,0,0
8,2,0,0,0,0,0,0,3,0,0
12,46,24,0,0,2,0,0,9,0,0
12,4,9,0,0,0,0,0,1,0,0
12,49,19,0,0,4,0,0,0,0,0
8,27,21,0,0,0,0,2,0,0,0
4,3,6,0,0,0,0,2,0,0,0
8,1,2,0,0,0,0,0,10,0,0
3,1,0,0,0,1,0,0,5,0,0
3,7,1,0,0,0,0,0,3,0,0
8,29,24,0,0,2,0,0,11,0,0
12,5,1,0,0,0,0,0,6,0,0
3,7,6,0,0,2,0,0,4,0,0
8,94,62,12,0,0,0,1,0,0,1
1,38,5,0,0,2,0,0,3,0,0
4,6,12,0,0,0,0,0,12,0,0
1,16,11,0,0,2,2,2,0,0,0
3,3,4,0,0,1,0,1,2,0,0
12,18,4,0,0,0,0,0,16,0,0
3,21,9,14,0,1,0,0,7,0,0
1,28,10,0,0,2,0,2,7,0,0
1,57,3,0,0,6,0,0,2,0,0
8,92,43,7,0,2,0,6,0,0,0
4,29,16,11,0,0,0,0,1,0,0
12,2,0,0,0,0,0,0,13,0,0
8,70,50,4,0,1,0,2,0,0,0
3,8,8,4,0,0,0,0,3,0,0
3,23,38,4,0,0,0,0,0,0,0
12,59,43,3,0,11,0,0,6,0,0
8,92,46,16,0,0,0,0,0,0,0
3,25,15,8,0,1,0,2,7,0,0
4,36,32,21,0,0,0,1,0,0,0
4,14,7,8,0,0,0,0,2,0,0
3,25,11,16,0,0,0,0,9,0,0
8,3,1,0,0,0,0,0,8,0,0
4,46,18,24,0,0,0,4,7,0,1
4,51,22,16,0,0,0,2,0,0,0
1,49,12,0,0,6,2,0,0,0,0
4,3,4,0,0,0,0,0,5,0,0
3,53,17,37,5,0,0,2,11,0,0
12,33,15,0,0,0,0,0,3,0,0
8,7,7,0,0,0,0,0,4,0,0
4,12,7,4,0,0,0,0,4,0,0
4,2,6,0,0,0,0,0,1,0,0
8,2,1,0,0,0,0,2,6,0,0
8,1,0,0,0,0,0,1,6,0,0
8,4,7,0,0,0,0,0,2,0,0
1,38,8,0,0,0,0,1,12,0,0
12,59,32,4,0,0,0,0,0,0,0
1,54,9,0,0,2,0,0,1,0,0
4,26,27,4,0,0,0,0,10,0,0
8,74,59,12,0,2,0,1,0,0,0
3,8,6,2,0,0,0,3,2,0,0
4,8,14,0,0,0,0,0,0,0,0
12,48,25,0,0,2,0,0,0,0,0
12,86,44,8,0,4,0,5,0,0,0
4,11,12,4,0,0,0,0,4,0,0
12,20,15,0,0,0,0,0,2,0,0
12,33,8,0,0,6,0,0,1,0,0
1,22,2,0,0,1,0,0,1,0,0
12,13,8,3,0,2,0,0,1,0,0
3,39,5,20,0,1,0,6,0,0,0
8,8,5,0,0,0,0,0,0,0,0
12,52,22,0,0,4,0,0,4,0,0
4,42,23,12,0,1,0,0,0,0,0
3,29,19,10,0,0,0,8,15,0,0
4,2,7,0,0,0,0,0,1,0,0
12,67,30,4,0,2,0,6,10,0,0
8,66,48,4,0,4,0,6,7,0,0
8,56,35,12,0,0,0,0,0,0,0
3,36,27,7,0,0,0,0,3,0,0
4,4,3,0,0,0,0,0,9,0,0
4,12,1,4,0,2,0,0,12,0,0
4,3,1,2,0,0,0,2,12,0,0
12,59,16,0,0,13,2,0,0,0,0
8,54,36,21,0,0,0,6,0,0,0
12,7,2,0,0,0,0,0,9,0,0
1,25,5,4,0,4,0,0,6,0,0
4,16,12,4,0,0,0,0,1,0,0
3,15,11,13,0,1,0,4,0,0,0
4,21,15,0,0,1,0,0,0,0,0
8,6,0,0,0,0,0,0,1,0,0
1,10,3,0,0,6,0,0,2,0,0
3,18,8,11,0,0,0,4,1,0,0
8,25,13,10,0,0,0,0,0,0,0
1,19,4,4,0,2,0,0,5,0,0
12,12,1,0,0,0,0,0,4,0,0
1,17,3,0,0,0,0,0,1,0,0
4,44,38,21,0,0,0,4,0,0,0
1,28,14,0,0,4,2,0,0,0,0
3,2,0,0,0,0,0,0,5,0,0
4,4,5,0,0,0,0,0,12,0,0
12,69,26,0,0,6,2,4,0,0,0
8,7,1,4,0,0,0,0,9,0,0
4,14,16,0,0,0,0,0,0,0,0
8,31,18,0,0,0,0,0,6,0,0
3,6,2,4,0,0,0,0,2,0,0
3,55,24,35,0,0,0,0,1,0,0
8,6,3,2,0,1,0,0,1,0,0
1,17,7,0,0,0,0,0,13,0,0
1,11,2,0,0,0,0,0,0,0,0
3,54,31,36,5,2,0,9,0,0,1
1,51,16,0,0,2,0,2,0,0,0
1,35,8,0,0,4,0,2,0,0,0
4,30,30,10,0,0,0,2,0,0,0
1,17,5,4,0,0,0,0,5,0,0
3,3,2,0,0,0,0,0,3,0,0
1,52,15,0,0,0,0,6,0,0,0
3,73,16,31,5,3,0,8,0,0,0
4,14,27,9,0,1,3,4,17,0,0
8,10,7,0,0,0,0,0,1,0,0
4,10,17,0,0,0,0,1,2,0,0
8,26,26,0,0,0,0,0,4,0,0
4,0,2,0,0,0,0,0,11,0,0
12,7,0,0,0,0,0,0,6,0,0
8,1,2,0,0,0,0,0,0,0,0
8,6,3,0,0,0,0,0,0,0,0
1,50,13,3,0,0,0,4,12,0,0
4,21,23,10,0,0,0,0,0,0,0
12,23,7,0,0,4,0,1,11,0,0
4,3,5,0,0,0,0,0,4,0,0
1,89,20,0,0,8,0,0,0,0,0
8,25,7,12,0,0,0,1,2,0,0
3,21,18,3,0,0,0,0,7,0,0
1,24,7,8,0,0,0,2,1,0,0
4,39,20,31,0,1,0,0,0,0,0
8,6,0,0,0,0,0,0,1,0,0
3,39,7,17,0,0,0,4,3,0,0
12,65,38,4,0,2,0,3,16,0,0
8,35,26,0,0,2,0,0,2,0,0
8,36,21,4,0,0,0,0,2,0,0
8,6,1,3,0,0,0,0,4,0,0
1,21,9,0,0,4,2,0,0,0,0
4,29,18,11,0,1,0,2,15,0,0
3,1,2,0,0,0,0,0,1,0,0
12,43,28,0,0,0,0,4,3,0,0
3,20,9,8,0,0,0,0,0,0,0
8,40,22,4,0,0,0,2,10,0,0
1,41,9,0,0,6,2,2,13,0,0
1,51,13,0,0,4,0,0,5,0,0
12,11,9,0,0,0,0,0,10,0,0
4,5,12,0,0,0,0,0,0,0,0
8,45,36,0,0,1,1,0,0,0,0
1,0,1,0,0,0,0,0,1,0,0
3,66,28,23,0,1,0,6,9,0,0
8,52,35,8,0,4,0,0,0,0,0
3,18,8,0,0,0,0,2,8,0,0
1,34,7,0,0,2,0,0,2,0,0
1,30,8,0,0,2,0,0,5,0,0
4,67,26,52,0,1,1,12,0,0,0
12,54,18,0,0,0,0,0,10,0,0
12,73,45,4,0,4,0,0,1,0,0
3,59,28,24,0,0,3,15,4,0,0
3,65,18,44,0,1,0,6,0,0,0
8,19,19,4,0,0,0,0,16,0,0
3,28,12,23,0,0,0,5,6,0,0
1,22,15,3,0,0,0,2,0,0,0
8,70,51,0,0,0,0,4,2,0,0
8,18,20,0,0,0,0,0,2,0,0
8,66,49,0,0,6,0,0,1,0,1
12,65,31,0,0,4,0,0,6,0,0
3,0,2,0,0,0,0,0,12,0,0
4,14,2,6,0,0,0,5,4,0,0
3,18,11,5,0,0,0,7,5,0,0
3,65,27,47,0,1,3,14,0,0,0
4,43,34,18,0,1,0,0,6,0,0
12,75,21,7,0,4,0,0,0,0,0
12,40,8,0,0,2,0,0,2,0,0
8,12,10,0,0,0,0,2,3,0,0
1,9,6,0,0,0,0,0,2,0,0
12,49,22,0,0,11,0,0,0,0,0
4,14,25,0,0,0,0,0,4,0,0
8,2,2,0,0,0,0,0,6,0,0
1,36,6,0,0,2,0,0,4,0,0
4,4,7,0,0,1,0,0,9,0,0
4,11,13,3,0,0,0,0,17,0,0
4,0,2,0,0,0,0,0,17,0,0
8,85,58,7,0,1,0,5,7,0,0
1,55,25,0,0,7,4,2,0,0,0
4,27,22,7,0,3,0,0,5,0,0
1,25,7,0,0,0,0,0,9,0,0
12,56,50,0,0,0,0,0,1,0,0
8,16,9,7,0,0,0,0,2,0,0
12,20,8,0,0,0,0,2,5,0,0
12,18,8,7,0,4,0,0,5,0,0
8,76,49,7,0,2,2,0,1,0,0
1,39,6,0,0,4,0,0,2,0,1
4,62,40,47,0,1,0,1,5,0,0
3,41,23,18,0,3,0,0,0,0,0
4,2,2,0,0,0,0,0,1,0,0
4,18,23,3,0,0,0,0,4,0,0
8,10,4,4,0,0,0,0,1,0,0
4,8,14,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,5,0,0
1,19,0,0,0,0,0,0,5,0,0
4,2,2,0,0,0,0,0,2,0,0
1,32,2,0,0,2,0,0,13,0,0
12,6,2,0,0,0,0,0,4,0,0
3,23,14,12,0,0,0,4,1,0,0
12,22,10,0,0,2,0,1,8,0,0
1,31,8,0,0,2,0,0,0,0,0
8,1,0,0,0,0,0,0,0,0,0
8,74,58,8,0,0,0,4,4,0,0
8,29,24,4,0,0,0,2,5,0,0
4,21,16,11,0,0,0,0,1,0,0
8,17,10,0,0,0,0,2,2,0,0
8,25,11,4,0,0,0,3,2,0,0
3,29,16,11,0,2,0,4,4,0,0
3,10,9,7,0,0,0,0,4,0,0
8,83,49,0,0,3,0,0,2,0,0
4,19,24,3,0,1,0,0,4,0,0
3,41,15,30,0,2,0,7,3,0,0
1,43,11,0,0,4,0,0,0,0,0
4,5,8,3,0,0,0,0,8,0,0
4,42,26,15,0,1,0,0,2,0,0
1,51,10,3,0,8,1,12,0,0,0
1,43,13,0,0,0,0,0,0,0,0
3,28,9,14,0,0,0,8,6,0,0
3,43,8,23,0,0,0,0,0,0,0
8,42,31,0,0,0,0,2,0,0,0
1,27,12,0,0,4,0,4,3,0,0
8,1,0,0,0,0,0,0,11,0,0
8,3,1,0,0,0,0,3,11,0,0
8,7,14,3,0,0,0,0,1,0,0
12,1,1,0,0,0,0,0,4,0,0
4,12,21,4,0,0,0,0,0,0,0
8,32,17,5,3,2,0,4,7,0,0
4,24,8,16,0,0,0,1,0,0,0
4,21,28,3,0,0,0,0,6,0,0
12,40,18,0,0,0,0,2,7,0,0
8,9,4,0,0,0,0,0,16,0,0
4,63,33,39,5,0,0,6,0,0,1
1,3,1,0,0,0,0,0,6,0,0
12,84,29,4,0,2,0,0,5,0,0
8,4,3,0,0,0,0,0,1,0,0
8,1,1,0,0,0,0,0,1,0,0
4,36,25,27,0,1,0,3,0,0,0
8,87,43,18,0,4,2,4,3,0,0
1,35,15,0,0,2,0,0,9,0,0
8,71,40,8,0,0,0,3,5,0,0
4,13,2,4,0,0,0,0,2,0,0
12,35,21,0,0,2,0,0,7,0,0
8,91,78,12,0,2,0,6,1,0,0
1,13,7,0,0,0,0,0,14,0,0
4,20,24,11,0,0,0,0,0,0,0
3,62,19,25,5,0,0,0,0,0,0
4,20,14,10,0,1,0,3,0,0,0
4,10,11,0,0,1,0,0,2,0,0
8,19,8,4,0,0,0,0,10,0,0
8,41,32,7,0,0,0,2,5,0,0
3,11,10,0,0,0,0,0,15,0,0
12,33,23,0,0,0,0,2,9,0,0
3,5,3,0,0,0,0,0,6,0,0
12,6,11,0,0,0,0,0,5,0,0
4,16,12,3,0,0,0,2,0,0,0
1,58,12,12,0,6,0,2,0,0,0
12,43,30,1,0,2,0,1,7,0,0
12,2,1,0,0,0,0,0,3,0,0
3,13,6,4,0,0,0,0,6,0,0
4,2,1,0,0,0,0,0,12,0,0
1,56,17,0,0,4,0,2,7,0,0
1,21,4,3,0,0,0,4,4,0,0
12,17,7,4,0,0,0,0,15,0,0
1,39,12,2,0,4,0,0,3,0,0
3,59,19,36,5,0,0,10,4,0,0
4,0,1,0,0,0,0,0,2,0,0
4,11,3,0,0,0,0,0,12,0,0
4,35,12,24,0,0,0,5,0,0,0
8,49,34,0,0,0,0,0,4,0,0
8,14,10,0,0,0,0,0,2,0,0
1,60,15,0,0,2,0,0,16,0,0
4,20,11,7,0,0,0,0,0,0,0
4,51,16,28,5,0,0,8,0,0,0
4,11,11,4,0,0,0,2,2,0,0
1,2,0,0,0,0,0,0,16,0,0
8,54,32,4,0,2,0,2,10,0,0
12,3,0,0,0,2,0,0,4,0,0
4,9,4,7,0,0,0,0,1,0,0
1,37,17,0,0,2,0,0,11,0,0
12,6,1,0,0,2,0,0,3,0,0
12,3,0,0,0,0,0,0,2,0,0
1,60,25,7,0,3,0,2,7,0,0
12,1,0,0,0,0,0,0,1,0,0
8,2,0,0,0,0,0,0,7,0,0
1,1,0,0,0,0,0,0,8,0,0
4,10,16,4,0,0,0,0,2,0,0
1,3,0,0,0,2,0,2,10,0,0
12,46,22,0,0,2,0,2,0,0,0
4,5,8,0,0,0,0,0,0,0,0
12,47,11,0,0,7,0,4,5,0,1
12,12,2,0,0,0,0,0,5,0,0
12,5,3,0,0,0,0,0,5,0,0
8,30,18,5,0,0,0,2,10,0,0
1,2,1,0,0,0,0,0,14,0,0
1,7,1,0,0,0,0,0,1,0,0
1,3,0,0,0,0,0,0,2,0,0
12,66,53,0,0,0,0,6,17,0,0
1,5,2,0,0,0,0,0,5,0,0
8,41,12,15,0,2,5,4,6,0,0
12,19,2,4,0,0,0,0,17,0,0
12,11,2,0,0,0,0,0,17,0,0
4,11,12,0,0,0,0,2,0,0,0
8,78,50,4,0,2,0,3,10,0,1
3,19,23,10,0,0,0,2,7,0,0
12,86,21,0,0,10,0,0,10,0,1
4,1,1,0,0,0,0,0,11,0,0
12,52,27,8,0,0,0,2,5,0,0
4,20,9,12,0,0,0,0,0,0,0
1,37,7,4,0,4,0,0,1,0,0
12,1,1,0,0,0,0,0,9,0,0
1,52,16,0,0,20,0,2,14,0,1
4,42,30,27,0,2,0,0,0,0,0
8,97,69,5,0,2,0,0,9,0,0
12,9,1,0,0,0,0,0,1,0,0
1,37,10,0,0,2,0,0,0,0,0
8,33,24,4,0,0,0,2,14,0,0
4,24,19,0,0,0,0,2,1,0,0
3,62,31,41,0,0,0,4,0,0,0
3,55,22,34,0,1,6,13,3,0,0
12,30,13,0,0,2,0,2,5,0,0
1,43,12,0,0,8,0,0,0,0,0
4,2,6,0,0,0,0,0,6,0,0
3,34,18,15,0,0,0,4,15,0,0
1,39,9,0,0,2,0,0,15,0,0
4,27,28,21,0,0,0,0,1,0,0
4,32,19,8,0,0,0,0,0,0,0
8,61,39,3,0,4,0,0,0,0,0
3,15,10,9,0,0,2,5,9,0,0
3,17,2,8,0,0,0,6,18,0,0
3,26,3,16,0,0,0,7,18,0,0
12,18,6,0,0,0,0,0,18,0,0
8,86,69,10,0,6,2,6,7,0,0
3,29,14,11,0,2,0,0,3,0,0
4,7,8,0,0,0,0,0,11,0,0
12,70,43,0,0,3,0,2,0,0,0
3,59,19,31,0,0,0,0,4,0,1
1,2,1,0,0,0,0,0,5,0,0
1,79,16,11,3,2,2,16,0,0,0
3,35,19,8,0,6,0,0,0,0,0
1,28,10,0,0,0,0,2,2,0,0
12,58,46,7,0,3,0,4,0,0,0
4,24,9,12,0,0,0,0,2,0,0
8,2,0,0,0,0,0,0,8,0,0
12,6,5,0,0,0,0,0,1,0,0
3,9,3,0,0,0,0,0,6,0,0
8,74,71,15,0,6,0,4,7,0,0
8,7,4,0,0,2,0,0,5,0,0
4,30,20,16,0,1,0,0,1,0,0
8,31,26,0,0,0,0,0,6,0,0
1,75,16,7,0,8,2,2,0,0,0
8,4,0,0,0,0,0,2,2,0,0
3,0,1,0,0,0,0,0,3,0,0
1,0,1,0,0,0,0,0,4,0,0
1,20,1,0,0,0,0,0,6,0,0
1,24,6,0,0,2,0,0,2,0,0
8,71,24,11,0,3,0,4,9,0,0
8,14,10,0,0,0,0,2,11,0,0
1,1,0,0,0,0,0,0,1,0,0
3,39,20,21,0,1,0,8,3,0,0
1,3,0,0,0,0,0,0,1,0,0
4,10,4,0,0,0,0,0,0,0,0
4,1,0,0,0,0,0,0,6,0,0
1,20,7,3,0,2,0,0,1,0,0
12,17,3,0,0,0,0,2,4,0,0
4,44,33,13,3,0,0,5,0,0,0
1,44,13,0,0,0,0,2,0,0,0
8,5,3,0,0,0,0,0,12,0,0
4,2,2,0,0,0,0,0,3,0,0
4,2,3,0,0,0,0,0,3,0,0
8,23,21,3,0,0,0,4,5,0,0
3,12,5,4,0,0,0,0,2,0,0
3,11,3,7,0,1,0,4,1,0,0
1,24,6,0,0,5,0,2,5,0,0
1,2,0,0,0,0,0,0,9,0,0
4,35,32,15,0,0,0,0,4,0,0
8,103,73,12,0,0,0,2,2,0,0
1,31,9,0,0,2,0,0,3,0,0
8,22,30,3,0,2,0,2,6,0,0
1,48,15,0,0,0,0,0,8,0,0
12,9,2,0,0,0,0,0,13,0,0
8,2,1,0,0,0,0,0,8,0,0
4,21,14,8,0,0,0,0,3,0,0
1,16,9,3,0,0,0,0,0,0,0
1,24,11,4,0,0,0,0,0,0,0
1,5,1,0,0,0,0,0,8,0,0
8,55,40,0,0,2,0,0,1,0,0
8,44,17,15,0,2,0,0,0,0,0
8,33,29,4,0,0,0,0,9,0,0
12,43,31,0,0,0,0,0,1,0,0
8,10,7,2,0,0,0,0,11,0,0
4,5,1,4,0,0,0,0,8,0,0
3,18,16,10,5,0,0,0,6,0,0
4,5,1,4,0,0,0,0,1,0,0
4,1,4,0,0,0,0,0,6,0,0
1,10,2,0,0,0,0,0,10,0,0
8,0,1,0,0,0,0,0,1,0,0
1,50,17,0,0,6,2,0,4,0,0
8,3,3,0,0,0,0,0,2,0,0
1,10,9,0,0,0,0,0,2,0,0
3,0,5,0,0,0,0,0,1,0,0
8,0,2,0,0,0,0,0,6,0,0
3,19,13,17,0,0,0,3,5,0,0
1,17,3,0,0,2,0,0,1,0,0
12,62,21,0,0,1,0,6,0,0,0
4,2,1,0,0,0,0,0,10,0,0
8,12,3,8,0,2,0,0,6,0,0
12,4,0,0,0,0,0,2,1,0,0
12,4,1,0,0,0,0,0,9,0,0
12,4,1,0,0,0,0,0,7,0,0
4,10,8,0,0,0,0,0,5,0,0
3,61,22,43,1,0,0,14,0,0,1
4,0,2,0,0,0,0,0,15,0,0
12,87,28,35,0,0,0,4,0,0,1
1,55,13,0,0,4,0,0,0,0,0
3,78,23,44,0,0,0,20,6,0,0
3,38,19,23,0,0,0,0,5,0,0
12,5,2,0,0,0,0,0,11,0,0
1,9,3,0,0,0,0,0,0,0,0
3,18,9,12,0,0,0,0,2,0,0
12,69,36,11,0,2,0,2,8,0,0
1,50,19,6,0,6,3,4,0,0,1
3,97,22,59,0,5,2,5,0,0,1
12,99,34,8,0,4,0,3,3,0,1
12,55,44,8,0,4,0,4,10,0,0
12,45,20,0,0,6,0,0,0,0,0
3,24,8,4,0,0,0,0,0,0,0
12,58,27,0,0,2,0,0,9,0,0
4,28,31,13,0,0,0,2,0,0,0
3,40,7,22,0,1,0,6,5,0,0
3,12,10,11,0,0,0,0,9,0,0
4,6,6,4,0,0,0,0,4,0,0
8,24,19,0,0,0,0,0,0,0,0
3,33,20,14,0,1,0,11,7,0,0
1,9,2,0,0,4,0,0,5,0,0
3,2,0,0,0,0,0,0,5,0,0
3,6,5,7,0,0,0,0,5,0,0
1,59,12,0,0,6,0,0,0,0,0
12,73,36,0,0,2,0,0,0,0,0
1,48,21,7,0,0,0,1,1,0,0
4,6,7,0,0,0,0,0,13,0,0
1,30,3,2,0,2,0,6,0,0,0
12,9,2,0,0,0,0,0,4,0,0
3,64,5,53,0,1,0,4,15,0,0
4,19,32,7,0,0,0,0,5,0,0
12,63,26,4,0,4,0,0,14,0,0
3,24,17,17,0,0,0,3,0,0,0
4,29,29,10,0,0,2,2,2,0,0
4,40,25,3,0,0,0,0,0,0,0
8,49,36,4,0,4,0,4,9,0,0
4,2,1,0,0,0,0,0,13,0,0
3,21,9,7,0,0,0,4,0,0,0
8,29,22,17,5,1,0,1,6,0,0
1,5,0,0,0,0,0,0,0,0,0
12,0,1,0,0,0,0,0,6,0,1
1,35,14,0,0,2,0,1,2,0,0
12,1,0,0,0,0,0,0,7,0,0
4,12,5,8,0,0,0,0,9,0,0
1,1,0,0,0,0,0,0,11,0,0
3,19,5,3,0,1,0,4,3,0,0
3,20,9,11,0,0,0,4,7,0,0
8,20,7,0,0,0,0,0,5,0,0
12,29,20,7,0,2,0,2,11,0,0
4,7,16,0,0,0,0,0,0,0,0
1,40,9,0,0,8,0,0,0,0,0
8,5,4,0,0,0,0,0,0,0,0
1,19,6,2,0,0,0,0,7,0,0
4,18,18,13,0,0,0,0,4,0,0
4,37,16,8,0,0,0,2,0,0,0
4,9,7,4,0,0,0,0,1,0,0
4,18,20,4,0,0,0,0,10,0,0
12,35,15,0,0,0,0,3,12,0,0
3,18,22,2,0,0,0,2,5,0,0
1,22,5,0,0,0,0,0,0,0,0
8,33,24,4,0,2,2,0,0,0,0
4,32,22,8,0,0,0,2,4,0,0
12,58,33,11,0,0,0,7,0,0,0
4,44,25,15,0,0,0,0,18,0,0
8,32,16,4,0,0,0,2,0,0,0
8,23,5,6,3,0,0,3,7,0,0
1,1,0,0,0,0,0,0,3,0,0
4,5,2,0,0,0,0,0,5,0,0
4,5,7,0,0,0,0,0,9,0,0
4,5,10,3,0,0,0,0,0,0,0
4,40,34,13,0,3,3,10,0,0,0
1,23,8,0,0,0,0,0,15,0,0
8,15,13,0,0,0,0,1,12,0,0
8,12,11,0,0,1,0,0,13,0,0
3,21,11,7,0,3,0,0,0,0,0
3,32,16,19,0,0,0,0,16,0,0
3,6,1,4,0,0,0,0,0,0,0
12,21,4,4,0,4,0,0,0,0,0
1,24,13,0,0,6,0,0,4,0,0
12,55,21,4,0,0,0,2,1,0,0
3,29,13,18,0,0,0,0,0,0,0
3,15,6,4,0,0,0,0,8,0,0
12,63,29,8,0,0,0,0,10,0,0
4,2,2,0,0,0,0,0,3,0,0
8,72,49,8,0,0,0,0,8,0,0
4,11,9,0,0,0,0,2,3,0,0
8,2,0,0,0,0,0,0,0,0,0
3,19,12,0,0,0,0,0,4,0,0
12,66,26,8,0,4,0,2,0,0,0
8,50,34,3,0,0,0,0,5,0,0
1,69,32,4,0,2,2,2,0,0,0
1,37,4,0,0,0,0,0,1,0,0
3,46,15,22,0,0,0,10,9,0,0
3,27,3,14,0,0,0,3,11,0,0
1,49,19,0,0,4,0,0,0,0,0
8,44,54,6,0,1,0,0,1,0,0
4,34,29,22,0,2,0,0,0,0,0
1,7,1,0,0,0,0,0,2,0,0
1,3,0,0,0,0,0,0,2,0,0
12,0,2,0,0,2,0,0,4,0,0
1,4,3,0,0,0,0,0,14,0,0
4,4,1,4,0,0,0,0,1,0,0
4,0,1,0,0,0,0,0,1,0,0
8,21,24,0,0,0,0,0,1,0,0
4,28,8,20,0,0,0,0,16,0,0
8,3,4,0,0,0,0,0,8,0,0
8,92,40,11,0,4,0,12,5,0,0
8,4,0,0,0,0,0,0,11,0,0
8,7,1,0,0,0,0,2,1,0,0
8,6,4,0,0,0,0,0,6,0,0
1,22,12,0,0,0,0,0,3,0,0
1,1,3,0,0,0,0,0,5,0,0
3,1,0,0,0,0,0,0,8,0,0
12,19,10,4,0,2,0,0,0,0,0
1,28,12,0,0,2,2,0,0,0,0
3,30,0,28,0,0,0,0,2,0,0
1,23,1,4,0,0,0,0,0,0,0
8,1,0,0,0,0,0,0,20,0,0
12,1,0,0,0,0,0,0,6,0,0
8,0,0,0,0,0,0,0,15,0,0
1,6,1,0,0,2,0,0,3,0,0
3,1,2,0,0,0,0,0,8,0,0
1,37,17,0,0,4,0,0,0,0,0
1,66,17,4,0,0,0,0,12,0,0
12,34,8,0,0,5,0,0,14,0,0
1,9,4,0,0,0,0,0,14,0,0
1,6,1,0,0,0,0,2,1,0,0
3,6,7,0,0,0,0,0,2,0,0
1,41,15,4,0,0,0,2,0,0,0
8,1,6,3,0,0,0,0,12,0,0
3,3,3,0,0,0,0,0,7,0,0
1,46,9,0,0,18,0,0,7,0,0
12,20,15,4,0,0,0,2,1,0,0
1,2,1,0,0,0,0,0,8,0,0
3,1,2,0,0,0,0,0,3,0,0
1,3,1,0,0,0,0,0,5,0,0
1,18,1,0,0,0,0,0,4,0,0
