player_id,player_name,position,season,team,solo_tackle,assist_tackle,sack,safety,interception,def_touchdown,fumble_forced,games_played_season
00-0022750,Dwan Edwards,DT,2014,CAR,47,20,22,0,3,0,5,0
00-0022780,D.J. Williams,MLB,2014,CHI,27,20,0,0,0,0,0,5
00-0022793,Antonio Smith,DE,2014,LV,31,3,12,0,0,0,3,1
00-0022805,Randy Starks,DE,2014,MIA,29,16,19,3,0,0,0,1
00-0022839,Daryl Smith,OLB,2014,BAL,68,66,4,0,2,0,5,0
00-0022867,Robert Geathers,DE,2014,CIN,16,12,4,0,2,0,0,7
00-0022900,Will Allen,SS,2014,PIT,18,14,0,0,0,0,2,1
00-0022923,DeAngelo Hall,FS,2014,WAS,11,5,0,0,0,0,2,6
00-0022927,Karlos Dansby,ILB,2014,CLE,65,46,12,0,2,0,0,10
00-0023013,Brandon Browner,CB,2014,NE,22,6,0,0,2,0,1,0
00-0023259,Lorenzo Alexander,LB,2014,ARI,8,3,4,0,0,0,0,10
00-0023287,Jim Leonhard,SS,2014,CLE,32,8,4,0,4,0,0,8
00-0023368,Cameron Wake,LB,2014,MIA,66,8,42,0,0,0,14,3
00-0023441,Adam Jones,CB,2014,CIN,54,13,0,0,6,0,0,0
00-0023443,Antrel Rolle,S,2014,NYG,70,28,0,0,7,0,4,1
00-0023444,Carlos Rogers,CB,2014,LV,25,13,0,0,0,0,2,3
00-0023445,DeMarcus Ware,DE,2014,DEN,68,15,41,0,2,0,10,0
00-0023448,Thomas Davis,LB,2014,CAR,75,40,11,0,0,0,4,0
00-0023449,Derrick Johnson,LB,2014,KC,4,0,0,0,0,0,0,3
00-0023466,Mike Patterson,DT,2014,NYG,9,20,0,0,0,0,0,10
00-0023494,Jonathan Babineaux,DT,2014,ATL,22,19,8,0,1,0,0,6
00-0023509,Justin Tuck,DE,2014,LV,52,16,20,0,2,1,4,10
00-0023566,Chris Canty,DE,2014,BAL,13,23,3,0,0,0,2,0
00-0023579,Trent Cole,OLB,2014,PHI,60,15,23,0,0,4,8,16
00-0023624,C.J. Mosley,DT,2014,DET,26,12,11,0,0,0,2,0
00-0023648,Kevin Vickerson,DT,2014,KC,11,4,0,0,0,0,0,8
00-0023656,Jay Ratliff,NT,2014,CHI,42,18,27,0,0,0,0,8
00-0023693,Chase Blackburn,OLB,2014,CAR,3,5,0,0,0,0,0,3
00-0023750,Mario Williams,DE,2014,BUF,67,21,54,2,0,0,4,12
00-0023918,Jarrett Bush,CB,2014,GB,5,1,0,0,0,0,0,2
00-0023954,Stephen Bowen,DE,2014,WAS,7,4,0,0,0,0,0,6
00-0024030,Tom Johnson,DT,2014,MIN,33,10,25,0,0,0,3,15
00-0024061,Tramon Williams,CB,2014,GB,62,15,0,0,7,0,0,0
00-0024102,Tony McDaniel,DT,2014,SEA,17,15,3,3,0,0,3,0
00-0024183,Brent Grimes,CB,2014,MIA,52,12,0,0,10,2,3,2
00-0024220,A.J. Hawk,OLB,2014,GB,47,45,3,0,0,0,0,0
00-0024223,Donte Whitner,SS,2014,CLE,71,40,0,0,2,0,4,6
00-0024227,Haloti Ngata,DT,2014,BAL,28,14,6,0,4,0,5,0
00-0024228,Kamerion Wimbley,OLB,2014,TEN,23,15,8,0,0,0,0,1
00-0024229,Brodrick Bunkley,NT,2014,NO,7,11,0,0,0,0,0,3
00-0024232,Chad Greenway,OLB,2014,MIN,59,41,4,0,0,0,2,3
00-0024234,Antonio Cromartie,CB,2014,ARI,50,8,0,0,6,0,0,0
00-0024235,Tamba Hali,OLB,2014,KC,62,15,21,0,0,0,13,5
00-0024237,Manny Lawson,OLB,2014,BUF,17,7,7,0,0,0,0,1
00-0024239,Johnathan Joseph,CB,2014,HOU,69,9,0,0,4,2,4,4
00-0024247,Mathias Kiwanuka,DE,2014,NYG,17,20,9,0,0,0,7,12
00-0024248,DeMeco Ryans,ILB,2014,PHI,38,15,0,0,2,0,0,5
00-0024249,D'Qwell Jackson,ILB,2014,IND,93,62,17,0,0,0,4,0
00-0024257,Danieal Manning,FS,2014,HOU,25,13,0,0,0,0,0,5
00-0024258,Roman Harper,SS,2014,CAR,45,24,2,0,8,2,3,0
00-0024269,Bernard Pollard,SS,2014,TEN,26,5,4,0,0,0,0,1
00-0024273,Richard Marshall,CB,2014,LAC,13,7,0,0,0,0,0,14
00-0024277,Tim Jennings,CB,2014,CHI,39,14,0,0,0,0,2,13
00-0024278,Darryl Tapp,DE,2014,DET,16,8,3,0,2,0,0,0
00-0024306,Frostee Rucker,DE,2014,ARI,39,5,20,0,1,0,4,0
00-0024307,Jason Hatcher,DE,2014,WAS,28,19,25,0,0,0,0,5
00-0024330,Will Blackmon,S,2014,JAX,23,8,3,0,0,0,4,6
00-0024331,Stephen Tulloch,MLB,2014,DET,23,5,8,0,0,0,0,9
00-0024338,Domata Peko,DT,2014,CIN,29,21,3,0,0,0,0,0
00-0024339,Barry Cofield,NT,2014,WAS,7,4,4,0,0,0,0,2
00-0024341,Elvis Dumervil,DE,2014,BAL,75,19,71,0,2,0,9,0
00-0024348,Kyle Williams,DT,2014,BUF,47,21,22,0,3,0,3,11
00-0024349,Rob Ninkovich,DE,2014,NE,69,24,31,0,3,0,1,0
00-0024354,Parys Haralson,OLB,2014,NO,35,13,11,0,0,0,0,13
00-0024360,Dawan Landry,SS,2014,NYJ,61,49,7,0,0,0,0,6
00-0024405,Jeremy Mincey,DE,2014,DAL,38,21,24,0,0,0,6,0
00-0024410,Kedric Golston,NT,2014,WAS,5,2,0,0,0,0,0,9
00-0024421,Antoine Bethea,S,2014,SF,77,21,4,0,8,2,2,1
00-0024429,Cortland Finnegan,CB,2014,MIA,33,12,0,0,0,0,2,4
00-0024495,Ahmad Brooks,LB,2014,SF,44,6,22,0,0,0,3,1
00-0024796,Craig Dahl,SS,2014,SF,9,5,0,0,2,0,0,2
00-0025393,LaRon Landry,FS,2014,IND,46,12,11,0,0,0,0,0
00-0025398,Patrick Willis,ILB,2014,SF,26,9,0,0,2,0,0,7
00-0025401,Darrelle Revis,CB,2014,NE,47,7,0,0,5,0,2,0
00-0025402,Lawrence Timmons,OLB,2014,PIT,88,56,8,0,0,0,0,0
00-0025405,Leon Hall,CB,2014,CIN,50,21,0,0,2,0,0,0
00-0025406,Michael Griffin,FS,2014,TEN,99,27,12,0,4,0,0,12
00-0025408,Reggie Nelson,S,2014,CIN,70,37,7,0,8,0,0,0
00-0025411,Brandon Meriweather,FS,2014,WAS,44,20,10,0,1,0,7,2
00-0025412,Jon Beason,MLB,2014,NYG,7,6,0,0,0,0,0,9
00-0025413,Anthony Spencer,DE,2014,DAL,14,14,5,0,0,0,4,0
00-0025420,Alan Branch,DT,2014,NE,10,6,0,0,0,0,0,0
00-0025421,Paul Posluszny,MLB,2014,JAX,50,25,8,0,0,0,0,2
00-0025424,Eric Weddle,S,2014,LAC,65,43,0,0,2,0,5,1
00-0025433,LaMarr Woodley,LB,2014,LV,4,3,0,0,0,0,0,9
00-0025434,David Harris,OLB,2014,NYJ,68,75,22,0,0,0,8,4
00-0025435,Justin Durant,OLB,2014,DAL,33,20,0,0,2,0,4,9
00-0025442,Josh Wilson,CB,2014,ATL,26,5,0,0,2,0,0,5
00-0025453,Usama Young,SS,2014,LV,23,3,4,0,0,0,0,17
00-0025470,Charles Johnson,DE,2014,CAR,55,14,32,0,1,1,12,0
00-0025472,Brandon Mebane,DT,2014,SEA,18,10,4,0,0,0,0,2
00-0025484,Ray McDonald,DE,2014,SF,32,19,11,0,0,0,4,1
00-0025489,Brian Robison,DE,2014,MIN,32,10,19,0,0,0,2,3
00-0025495,Paul Soliai,DT,2014,ATL,26,12,4,0,0,0,0,12
00-0025513,Dashon Goldson,FS,2014,TB,52,28,0,0,0,0,0,5
00-0025521,Antwan Barnes,OLB,2014,NYJ,2,1,0,0,0,0,0,1
00-0025534,Tarell Brown,CB,2014,LV,45,9,0,0,0,0,0,16
00-0025555,Corey Graham,S,2014,BUF,53,28,0,0,4,0,0,4
00-0025557,William Gay,CB,2014,PIT,50,15,0,0,6,6,0,0
00-0025569,Adam Hayward,ILB,2014,WAS,0,2,0,0,0,0,0,1
00-0025608,Trumaine McBride,CB,2014,NYG,19,8,3,0,2,0,4,14
00-0025624,Alan Ball,CB,2014,JAX,19,4,0,0,2,0,0,1
00-0025689,Mike Devito,DE,2014,KC,0,1,0,0,0,0,0,12
00-0025697,Jason Trusnik,OLB,2014,MIA,23,20,0,0,2,0,0,7
00-0025753,James Ihedigbo,SS,2014,DET,73,16,9,0,8,0,10,0
00-0025828,Wesley Woodyard,LB,2014,TEN,64,46,10,0,4,0,0,14
00-0025838,Jo-Lonn Dunbar,OLB,2014,LA,30,12,0,0,0,0,1,8
00-0025902,Elbert Mack,CB,2014,HOU,3,1,0,0,0,0,0,3
00-0025920,Jerrell Freeman,ILB,2014,IND,61,42,7,0,1,0,4,0
00-0025940,Husain Abdullah,FS,2014,KC,56,18,0,0,2,2,0,7
00-0025942,Leger Douzable,DE,2014,NYJ,17,17,11,0,0,0,0,8
00-0025999,David Hawthorne,MLB,2014,NO,64,35,11,0,2,0,1,5
00-0026016,Ropati Pitoitua,DE,2014,TEN,24,14,7,0,0,0,0,13
00-0026028,Danny Lansanah,OLB,2014,TB,55,38,6,0,6,4,0,2
00-0026071,Kyle Arrington,CB,2014,NE,26,10,2,0,0,0,5,0
00-0026072,Jed Collins,FB,2014,CAR,1,0,0,0,1,0,0,2
00-0026105,Wallace Gilberry,DE,2014,CIN,27,33,7,0,0,0,0,0
00-0026142,Chris Long,DE,2014,LA,10,0,4,0,0,0,0,1
00-0026149,Keith Rivers,OLB,2014,BUF,11,6,0,0,0,0,0,6
00-0026150,Jerod Mayo,MLB,2014,NE,38,21,4,0,0,0,0,9
00-0026151,Leodis McKelvin,CB,2014,BUF,48,6,0,0,8,0,2,1
00-0026156,Dominique Rodgers-Cromartie,CB,2014,NYG,35,6,0,0,4,0,0,2
00-0026160,Aqib Talib,CB,2014,DEN,64,11,4,0,10,4,2,0
00-0026165,Mike Jenkins,CB,2014,TB,0,1,0,0,0,0,0,8
00-0026167,Antoine Cason,CB,2014,CAR,46,17,0,0,5,0,8,0
00-0026175,Brandon Flowers,CB,2014,LAC,48,11,0,0,6,0,2,1
00-0026177,Curtis Lofton,MLB,2014,NO,103,48,0,0,0,0,2,5
00-0026180,Tracy Porter,CB,2014,WAS,2,3,0,0,0,0,0,1
00-0026190,Calais Campbell,DT,2014,ARI,70,20,28,0,2,0,2,0
00-0026192,Quentin Groves,OLB,2014,TEN,12,1,4,0,0,0,0,2
00-0026194,Jason Jones,DE,2014,DET,31,12,22,0,0,0,10,0
00-0026206,Kendall Langford,DE,2014,LA,18,10,3,0,0,0,0,9
00-0026207,Charles Godfrey,S,2014,CAR,13,4,0,0,0,0,0,2
00-0026217,Pat Sims,DT,2014,LV,17,10,0,0,0,0,0,12
00-0026227,Andre Fluellen,DT,2014,DET,15,5,8,0,0,0,0,1
00-0026232,Cliff Avril,DE,2014,SEA,31,12,21,0,0,0,4,0
00-0026233,Philip Wheeler,OLB,2014,MIA,34,15,0,0,0,0,0,13
00-0026238,Thomas DeCoud,FS,2014,CAR,36,13,0,0,3,0,0,13
00-0026240,Tyvon Branch,SS,2014,LV,24,8,4,0,0,0,0,17
00-0026243,William Hayes,DE,2014,LA,47,14,16,0,0,0,3,17
00-0026253,Dwight Lowery,FS,2014,ATL,63,20,3,0,4,0,6,7
00-0026257,Quintin Demps,SS,2014,NYG,45,18,0,0,9,0,5,11
00-0026261,Red Bryant,DE,2014,JAX,16,13,6,0,0,0,2,14
00-0026280,Brandon Carr,CB,2014,DAL,49,11,4,0,0,0,0,0
00-0026282,Zackary Bowman,CB,2014,NYG,16,7,0,0,4,0,0,19
00-0026283,Orlando Scandrick,CB,2014,DAL,54,5,2,0,6,1,5,0
00-0026292,Letroy Guion,NT,2014,GB,31,17,15,0,0,0,3,0
00-0026294,Kroy Biermann,OLB,2014,ATL,55,40,18,0,0,3,4,1
00-0026307,Erik Walden,LB,2014,IND,46,15,25,0,1,3,4,0
00-0026309,Trevor Scott,DE,2014,CHI,0,1,0,0,0,0,0,2
00-0026315,Geno Hayes,OLB,2014,JAX,42,21,6,0,0,2,3,7
00-0026321,Nick Hayden,DT,2014,DAL,17,26,0,0,1,0,0,0
00-0026330,Ahtyba Rubin,DT,2014,CLE,17,15,4,0,1,1,0,1
00-0026334,Ryan Mundy,SS,2014,CHI,77,31,4,0,8,2,0,11
00-0026340,Joe Mays,ILB,2014,KC,11,7,0,0,0,0,0,5
00-0026343,Andy Studebaker,OLB,2014,IND,3,7,0,0,0,0,2,0
00-0026369,Cary Williams,CB,2014,PHI,57,7,0,0,4,0,0,3
00-0026407,Jameel McClain,MLB,2014,NYG,65,68,12,0,0,0,4,3
00-0026502,Ricky Jean-Francois,DT,2014,IND,31,10,14,0,0,0,2,0
00-0026512,Chris Baker,DT,2014,WAS,27,20,4,0,0,0,0,3
00-0026515,Tony Carter,CB,2014,DEN,5,0,0,0,0,0,0,11
00-0026533,Desmond Bryant,DE,2014,CLE,38,35,24,0,0,2,4,4
00-0026557,Will Ta'ufo'ou,FB,2014,IND,1,0,0,0,1,0,0,14
00-0026564,Steve Mclendon,DT,2014,PIT,12,15,4,0,0,0,0,0
00-0026578,Colt Anderson,FS,2014,IND,1,1,0,0,0,0,0,3
00-0026618,Michael Bennett,DE,2014,SEA,58,12,26,3,0,0,4,0
00-0026635,Ashlee Palmer,OLB,2014,DET,10,5,7,0,0,0,0,0
00-0026672,Ramon Humber,LB,2014,NO,34,14,4,0,0,0,0,3
00-0026725,Dan Skuta,OLB,2014,SF,34,7,17,0,0,1,9,1
00-0026727,Reggie Walker,ILB,2014,LAC,1,9,2,0,0,0,2,14
00-0026742,Marcus Benard,OLB,2014,ARI,9,1,4,0,0,0,0,0
00-0026758,C.J. Spillman,SS,2014,DAL,5,3,0,0,0,0,0,3
00-0026798,Tim Jamison,DE,2014,HOU,10,14,7,0,0,0,0,11
00-0026832,Jonathan Casillas,OLB,2014,NE,14,8,0,0,0,0,2,0
00-0026832,Jonathan Casillas,OLB,2014,TB,5,5,0,0,0,0,0,0
00-0026837,Danny Gorrer,DB,2014,BAL,16,0,0,0,2,0,0,5
00-0026837,Danny Gorrer,DB,2014,DET,3,3,0,0,0,0,0,5
00-0026857,Dannell Ellerbe,OLB,2014,MIA,2,0,0,0,0,0,0,4
00-0026903,Keenan Lewis,CB,2014,NO,41,4,0,0,4,0,0,7
00-0026905,Henry Melton,DE,2014,DAL,27,8,22,0,1,0,0,7
00-0026910,Gregory Toler,CB,2014,IND,54,8,2,0,4,2,3,0
00-0026930,Jarius Wynn,DE,2014,BUF,15,9,8,0,0,0,0,8
00-0026935,Brice McCain,CB,2014,PIT,18,11,0,0,6,2,0,0
00-0026942,Vance Walker,DE,2014,KC,17,11,10,0,0,0,0,17
00-0026944,Captain Munnerlyn,CB,2014,MIN,53,14,0,0,4,0,0,2
00-0026945,E.J. Biggers,CB,2014,WAS,20,8,0,0,0,0,0,6
00-0026946,Brad Jones,ILB,2014,GB,6,4,0,0,0,0,0,0
00-0026952,Jamarca Sanford,SS,2014,NO,12,3,0,0,0,0,0,4
00-0026964,Clinton McDonald,DT,2014,TB,48,20,20,0,3,0,0,1
00-0026980,Tyson Jackson,DE,2014,ATL,13,12,0,0,1,0,0,16
00-0026989,Brian Orakpo,LB,2014,WAS,17,14,3,0,1,0,0,3
00-0026990,Malcolm Jenkins,S,2014,PHI,63,18,0,0,6,2,0,10
00-0026991,Brian Cushing,ILB,2014,HOU,36,40,4,0,0,0,2,3
00-0026992,Larry English,DE,2014,TB,8,7,2,0,0,0,3,4
00-0026994,Robert Ayers,DE,2014,NYG,31,9,18,0,2,0,3,8
00-0027001,Vontae Davis,CB,2014,IND,41,9,0,0,8,0,4,0
00-0027002,Clay Matthews,LB,2014,GB,81,26,46,0,2,0,5,0
00-0027008,Evander Hood,DT,2014,JAX,22,7,4,0,0,0,0,3
00-0027009,Louis Delmas,FS,2014,MIA,48,19,4,0,2,2,0,4
00-0027010,Patrick Chung,S,2014,NE,50,39,0,0,2,0,0,0
00-0027011,James Laurinaitis,MLB,2014,LA,81,42,15,0,1,0,1,7
00-0027014,Rey Maualuga,MLB,2014,CIN,37,29,0,0,2,0,0,0
00-0027017,Darius Butler,FS,2014,IND,41,6,0,0,0,0,5,0
00-0027018,Jairus Byrd,FS,2014,NO,18,5,0,0,0,0,2,8
00-0027019,Everette Brown,OLB,2014,WAS,2,2,0,0,0,0,0,6
00-0027022,Connor Barwin,LB,2014,PHI,88,26,56,0,0,0,9,4
00-0027023,Michael Mitchell,S,2014,PIT,51,20,0,0,0,0,4,0
00-0027031,William Moore,SS,2014,ATL,12,13,0,0,0,0,4,14
00-0027033,Paul Kruger,DE,2014,CLE,64,22,41,0,2,4,17,10
00-0027035,Sherrod Martin,FS,2014,JAX,14,3,0,0,2,0,2,12
00-0027037,Sean Smith,CB,2014,KC,47,5,0,0,2,0,1,14
00-0027038,Sen'Derrick Marks,DT,2014,JAX,65,18,36,0,0,0,3,1
00-0027041,Bradley Fletcher,CB,2014,PHI,52,7,0,0,2,2,2,1
00-0027043,Jason Williams,OLB,2014,CAR,0,1,0,0,0,0,0,8
00-0027043,Jason Williams,OLB,2014,TB,2,1,0,0,0,0,0,8
00-0027044,Michael Johnson,DE,2014,TB,32,11,14,0,1,1,8,11
00-0027045,Matt Shaughnessy,DE,2014,ARI,14,6,0,0,0,0,0,0
00-0027046,Terrance Knighton,NT,2014,DEN,23,19,10,0,1,0,0,0
00-0027050,DeAndre Levy,OLB,2014,DET,136,41,11,3,2,0,0,0
00-0027055,Roy Miller,NT,2014,JAX,26,12,4,0,0,0,0,5
00-0027060,Lardarius Webb,FS,2014,BAL,38,10,0,0,2,0,0,0
00-0027062,Christopher Owens,CB,2014,KC,25,8,3,0,0,0,0,4
00-0027064,Jerraud Powers,CB,2014,ARI,58,6,4,0,6,0,2,0
00-0027067,Rashad Johnson,FS,2014,ARI,78,20,4,0,8,4,1,0
00-0027074,Kaluka Maiava,MLB,2014,LV,6,5,0,0,0,0,0,1
00-0027081,Glover Quin,S,2014,DET,70,16,0,0,15,0,1,0
00-0027083,David Bruton,SS,2014,DEN,15,5,0,0,0,0,5,0
00-0027084,Sammie Lee Hill,NT,2014,TEN,40,7,12,0,0,0,2,13
00-0027090,Lawrence Sidbury,LB,2014,TB,1,0,0,0,0,0,0,9
00-0027108,Jasper Brinkley,MLB,2014,MIN,56,21,4,0,0,0,2,6
00-0027124,Don Carey,S,2014,DET,7,1,0,0,0,0,0,0
00-0027136,Jason McCourty,CB,2014,TEN,81,9,0,0,6,1,4,7
00-0027170,Joshua Mauga,ILB,2014,KC,81,29,3,0,0,0,0,1
00-0027195,Rafael Bush,S,2014,NO,45,12,0,0,0,0,0,14
00-0027232,Sergio Brown,FS,2014,IND,25,11,4,0,0,0,0,0
00-0027237,Dane Fletcher,MLB,2014,TB,15,16,3,0,0,0,0,4
00-0027244,Jeromy Miles,FS,2014,BAL,15,10,0,0,2,0,0,0
00-0027245,Vincent Rey,LB,2014,CIN,61,61,0,0,0,0,0,0
00-0027256,Darian Stewart,S,2014,BAL,39,17,0,0,2,0,2,0
00-0027290,Cassius Vaughn,CB,2014,DET,20,2,0,0,4,0,0,0
00-0027375,Tramaine Brock,CB,2014,SF,7,0,0,0,0,0,0,15
00-0027378,Chris Maragos,S,2014,PHI,1,0,0,0,0,0,0,1
00-0027416,Barry Church,S,2014,DAL,73,26,0,0,4,0,2,0
00-0027422,Danny McCray,SS,2014,CHI,7,9,0,0,0,0,0,1
00-0027440,Sam Shields,CB,2014,GB,35,10,0,0,4,0,0,0
00-0027442,Frank Zombo,LB,2014,KC,1,0,0,0,0,0,0,7
00-0027495,George Johnson,DE,2014,DET,42,9,30,0,0,0,4,2
00-0027503,Josh Gordy,CB,2014,IND,15,9,0,0,2,0,0,9
00-0027539,Anthony Levine,S,2014,BAL,16,7,0,0,0,0,0,0
00-0027551,Junior Galette,OLB,2014,NO,63,13,39,10,0,0,9,6
00-0027560,Albert McClellan,LB,2014,BAL,1,1,0,0,0,0,0,1
00-0027573,Mitch Unrein,DT,2014,DEN,1,0,0,0,0,0,0,10
00-0027603,Corey Wootton,DE,2014,MIN,12,7,4,0,0,0,0,4
00-0027610,Phillip Adams,CB,2014,NYJ,17,6,0,0,2,0,0,9
00-0027647,Devin McCourty,S,2014,NE,52,20,0,0,4,0,2,0
00-0027649,Chris Cook,CB,2014,SF,3,0,0,0,0,0,0,4
00-0027652,Nate Allen,FS,2014,PHI,60,11,4,0,8,0,2,13
00-0027653,T.J. Ward,FS,2014,DEN,71,18,8,1,4,0,0,0
00-0027657,Lamarr Houston,OLB,2014,CHI,14,5,4,0,0,0,0,10
00-0027660,Javier Arenas,CB,2014,ATL,6,0,0,0,0,0,0,1
00-0027662,Carlos Dunlap,DE,2014,CIN,78,31,34,0,1,0,4,0
00-0027664,Mike Neal,OLB,2014,GB,38,15,19,0,0,0,0,0
00-0027668,Brandon Spikes,ILB,2014,BUF,40,23,5,0,1,0,2,1
00-0027676,Morgan Burnett,S,2014,GB,83,50,7,0,2,0,2,0
00-0027677,Alex Carrington,DE,2014,LA,0,1,0,0,0,0,0,1
00-0027680,Major Wright,SS,2014,TB,36,17,0,0,0,0,0,11
00-0027682,Donald Butler,ILB,2014,LAC,41,39,4,0,0,0,0,5
00-0027684,Earl Mitchell,DT,2014,MIA,29,15,8,0,0,0,0,3
00-0027686,Corey Peters,DT,2014,ATL,23,13,10,0,1,1,2,4
00-0027697,Brandon Ghee,CB,2014,TEN,5,0,0,0,2,0,0,1
00-0027701,Everson Griffen,DE,2014,MIN,81,22,45,0,0,0,3,3
00-0027703,Darryl Sharpton,ILB,2014,CHI,11,5,0,0,0,0,0,4
00-0027704,Perry Riley,ILB,2014,WAS,62,43,10,0,0,0,4,2
00-0027705,Alterraun Verner,CB,2014,TB,54,33,0,0,4,0,4,1
00-0027710,Darrell Stuckey,FS,2014,LAC,5,5,0,0,0,0,0,5
00-0027711,Walter Thurmond,S,2014,NYG,2,2,0,0,0,0,0,10
00-0027720,Geno Atkins,DT,2014,CIN,32,19,14,3,0,0,3,0
00-0027723,Al Woods,DT,2014,TEN,18,13,4,0,0,0,0,1
00-0027730,O'Brien Schofield,LB,2014,SEA,19,5,8,0,0,0,0,0
00-0027733,Kam Chancellor,S,2014,SEA,56,23,0,0,2,0,2,0
00-0027734,Ricky Sapp,OLB,2014,HOU,1,1,0,0,0,0,0,14
00-0027735,Dominique Franks,CB,2014,BAL,12,2,0,0,0,0,0,6
00-0027736,Kendrick Lewis,S,2014,HOU,48,44,0,0,4,2,7,10
00-0027737,Perrish Cox,CB,2014,SF,56,5,0,0,10,0,0,3
00-0027743,Sherrick McManis,CB,2014,CHI,3,1,0,0,0,0,0,12
00-0027744,Nolan Carroll,CB,2014,PHI,25,0,2,0,0,0,2,13
00-0027745,Cam Thomas,NT,2014,PIT,10,11,3,0,0,0,0,0
00-0027756,Arthur Jones,DT,2014,IND,19,10,7,0,0,0,2,0
00-0027759,Larry Asante,FS,2014,LV,12,8,0,0,0,0,2,4
00-0027762,Reshad Jones,S,2014,MIA,75,13,4,0,6,0,4,8
00-0027763,Crezdon Butler,CB,2014,TB,11,2,0,0,0,0,0,5
00-0027774,Greg Hardy,DE,2014,CAR,5,1,3,0,0,0,4,8
00-0027777,Arthur Moats,DE,2014,PIT,29,6,14,0,0,0,6,0
00-0027784,Clifton Geathers,DE,2014,WAS,6,2,0,0,0,0,0,1
00-0027787,Eugene Sims,DE,2014,LA,27,12,12,0,0,0,0,6
00-0027808,Willie Young,OLB,2014,CHI,58,12,37,0,0,0,3,10
00-0027812,Dekoda Watson,LB,2014,JAX,4,5,0,0,0,0,0,4
00-0027814,Jamar Chaney,OLB,2014,LV,2,0,0,0,0,0,0,7
00-0027817,R.J. Stanford,CB,2014,MIA,8,2,0,0,2,0,0,14
00-0027818,George Selvie,DE,2014,DAL,30,11,11,0,0,0,2,0
00-0027822,C.J. Wilson,DE,2014,LV,23,8,8,0,0,0,0,3
00-0027826,Sean Lissemore,NT,2014,LAC,14,19,4,0,0,0,0,11
00-0027829,Ricardo Mathews,DE,2014,LAC,18,12,7,0,0,3,7,6
00-0027831,Kavell Conner,ILB,2014,LAC,31,29,3,0,0,0,1,10
00-0027835,Kurt Coleman,S,2014,KC,27,7,0,0,6,0,3,4
00-0027838,Brandon Deaderick,DT,2014,NO,4,4,0,0,0,0,0,2
00-0027840,Robert McClain,CB,2014,ATL,50,12,4,0,4,0,0,9
00-0027842,Stevie Brown,FS,2014,NYG,29,11,4,0,0,0,0,1
00-0027844,Erik Lorig,FB,2014,CAR,1,0,1,0,0,0,1,7
00-0027844,Erik Lorig,FB,2014,NO,1,0,0,0,0,0,0,7
00-0027852,Josh Price-Brent,DT,2014,DAL,1,1,0,0,0,0,0,0
00-0027855,Ndamukong Suh,DT,2014,DET,80,16,35,0,0,0,0,0
00-0027856,Gerald McCoy,DT,2014,TB,53,14,36,0,1,0,6,7
00-0027858,Eric Berry,S,2014,KC,28,9,0,0,0,0,0,7
00-0027860,Joe Haden,CB,2014,CLE,64,15,0,0,7,0,2,1
00-0027862,Tyson Alualu,DT,2014,JAX,17,19,8,0,0,0,0,16
00-0027865,Brandon Graham,DE,2014,PHI,56,12,22,0,0,0,12,1
00-0027866,Earl Thomas,S,2014,SEA,71,27,0,0,2,0,6,0
00-0027867,Jason Pierre-Paul,DE,2014,NYG,77,41,51,0,1,0,10,5
00-0027868,Derrick Morgan,LB,2014,TEN,64,23,24,0,0,0,7,5
00-0027872,Kareem Jackson,S,2014,HOU,54,14,0,0,6,0,1,10
00-0027877,Dan Williams,DT,2014,ARI,22,14,4,0,0,0,0,0
00-0027878,Jared Odrick,DE,2014,MIA,28,9,3,0,0,0,4,8
00-0027879,Kyle Wilson,CB,2014,NYJ,20,4,4,0,0,0,0,1
00-0027881,Jerry Hughes,DE,2014,BUF,57,33,42,0,1,1,10,8
00-0027882,Patrick Robinson,CB,2014,NO,31,7,0,0,4,0,0,13
00-0027883,Koa Misi,OLB,2014,MIA,53,17,4,0,0,0,0,4
00-0027885,Linval Joseph,DT,2014,MIN,40,23,14,0,0,0,0,11
00-0027887,Taylor Mays,FS,2014,CIN,6,1,4,0,0,0,0,1
00-0027889,Jason Worilds,OLB,2014,PIT,63,28,30,0,2,0,3,0
00-0027904,Rolando McClain,ILB,2014,DAL,67,28,3,0,4,0,2,0
00-0027905,Will Tukuafu,FB,2014,SEA,0,1,0,0,0,0,0,0
00-0027914,Andrew Sendejo,S,2014,MIN,14,6,0,0,0,0,2,1
00-0027917,Tyler Clutts,FB,2014,HOU,1,1,0,0,0,0,1,1
00-0027940,Von Miller,DE,2014,DEN,84,27,58,0,0,0,2,0
00-0027941,Marcell Dareus,DT,2014,BUF,59,22,39,0,0,0,4,10
00-0027943,Patrick Peterson,CB,2014,ARI,46,10,3,0,6,2,0,0
00-0027945,Aldon Smith,DE,2014,SF,19,5,8,0,0,0,0,1
00-0027949,J.J. Watt,DT,2014,HOU,130,34,78,5,6,3,14,8
00-0027951,Nick Fairley,DT,2014,DET,15,6,4,0,0,1,2,12
00-0027952,Robert Quinn,DE,2014,LA,73,14,40,0,1,0,16,8
00-0027954,Ryan Kerrigan,DE,2014,WAS,89,21,54,0,0,0,19,11
00-0027956,Corey Liuget,DT,2014,LAC,54,26,19,1,0,2,9,4
00-0027957,Prince Amukamara,CB,2014,NYG,37,15,0,0,6,0,0,13
00-0027958,Adrian Clayborn,DE,2014,TB,2,0,0,0,0,0,0,1
00-0027959,Phil Taylor,DT,2014,CLE,8,4,0,0,0,0,0,13
